date.time,date,site,plot,common.name,scientific.name,family,assessment.method,SamplingPeriod,survey.method,SamplingDay
2022-05-02T18:53:43Z,2/5/2022,Undara,WetA,Cane Toad,Rhinella marina,Bufonidae,PAM.all,NA,PAM.all,609
2022-05-11T01:28:46Z,11/5/2022,Undara,DryA,Cane Toad,Rhinella marina,Bufonidae,PAM.all,NA,PAM.all,618
2022-05-12T05:11:46Z,12/5/2022,Undara,DryA,Cane Toad,Rhinella marina,Bufonidae,PAM.all,NA,PAM.all,619
2022-05-17T06:05:37Z,17/5/2022,Undara,WetA,Cane Toad,Rhinella marina,Bufonidae,PAM.all,NA,PAM.all,624
2022-05-18T16:23:28Z,18/5/2022,Undara,WetA,Cane Toad,Rhinella marina,Bufonidae,PAM.all,NA,PAM.all,625
2022-05-19T07:58:46Z,19/5/2022,Undara,WetA,Cane Toad,Rhinella marina,Bufonidae,PAM.all,NA,PAM.all,626
2022-05-20T18:14:22Z,20/5/2022,Undara,WetA,Cane Toad,Rhinella marina,Bufonidae,PAM.all,NA,PAM.all,627
2020-01-24T18:39:58Z,24/1/2020,Wambiana,DryA,Eastern Snapping Frog,Cyclorana novaehollandiae,Pelodryadidae,PAM.all,NA,PAM.all,59
2020-01-26T00:20:28Z,26/1/2020,Wambiana,DryB,Eastern Snapping Frog,Cyclorana novaehollandiae,Pelodryadidae,PAM.all,NA,PAM.all,61
2020-01-27T20:57:16Z,27/1/2020,Wambiana,DryA,Eastern Snapping Frog,Cyclorana novaehollandiae,Pelodryadidae,PAM.all,NA,PAM.all,62
2020-12-26T03:06:46Z,26/12/2020,Wambiana,WetB,Eastern Snapping Frog,Cyclorana novaehollandiae,Pelodryadidae,PAM.all,NA,PAM.all,396
2020-12-28T21:26:43Z,28/12/2020,Wambiana,DryA,Eastern Snapping Frog,Cyclorana novaehollandiae,Pelodryadidae,PAM.all,NA,PAM.all,398
2020-12-30T01:51:58Z,30/12/2020,Wambiana,WetB,Eastern Snapping Frog,Cyclorana novaehollandiae,Pelodryadidae,PAM.all,NA,PAM.all,400
2021-04-08T16:32:22Z,8/4/2021,Wambiana,DryA,Eastern Snapping Frog,Cyclorana novaehollandiae,Pelodryadidae,PAM.all,NA,PAM.all,499
2021-07-19T04:49:58Z,19/7/2021,Wambiana,WetB,Eastern Snapping Frog,Cyclorana novaehollandiae,Pelodryadidae,PAM.all,NA,PAM.all,601
2021-07-20T03:40:52Z,20/7/2021,Wambiana,WetB,Eastern Snapping Frog,Cyclorana novaehollandiae,Pelodryadidae,PAM.all,NA,PAM.all,602
2021-11-28T14:27:04Z,28/11/2021,Wambiana,DryB,Eastern Snapping Frog,Cyclorana novaehollandiae,Pelodryadidae,PAM.all,NA,PAM.all,733
2022-01-25T23:18:22Z,25/1/2022,Wambiana,DryB,Eastern Snapping Frog,Cyclorana novaehollandiae,Pelodryadidae,PAM.all,NA,PAM.all,791
2022-01-26T00:44:22Z,26/1/2022,Wambiana,DryB,Eastern Snapping Frog,Cyclorana novaehollandiae,Pelodryadidae,PAM.all,NA,PAM.all,792
2022-01-27T06:22:43Z,27/1/2022,Wambiana,DryB,Eastern Snapping Frog,Cyclorana novaehollandiae,Pelodryadidae,PAM.all,NA,PAM.all,793
2022-02-03T14:05:13Z,3/2/2022,Wambiana,DryB,Eastern Snapping Frog,Cyclorana novaehollandiae,Pelodryadidae,PAM.all,NA,PAM.all,800
2022-02-04T02:50:43Z,4/2/2022,Wambiana,DryB,Eastern Snapping Frog,Cyclorana novaehollandiae,Pelodryadidae,PAM.all,NA,PAM.all,801
2022-11-30T01:09:52Z,30/11/2022,Wambiana,DryA,Eastern Snapping Frog,Cyclorana novaehollandiae,Pelodryadidae,PAM.all,NA,PAM.all,1100
2022-12-09T20:34:40Z,9/12/2022,Wambiana,DryA,Eastern Snapping Frog,Cyclorana novaehollandiae,Pelodryadidae,PAM.all,NA,PAM.all,1109
2022-12-25T05:28:40Z,25/12/2022,Wambiana,DryA,Eastern Snapping Frog,Cyclorana novaehollandiae,Pelodryadidae,PAM.all,NA,PAM.all,1125
2023-01-05T22:49:52Z,5/1/2023,Wambiana,WetA,Eastern Snapping Frog,Cyclorana novaehollandiae,Pelodryadidae,PAM.all,NA,PAM.all,1136
2023-01-13T23:18:13Z,13/1/2023,Wambiana,DryA,Eastern Snapping Frog,Cyclorana novaehollandiae,Pelodryadidae,PAM.all,NA,PAM.all,1144
2023-01-14T01:21:25Z,14/1/2023,Wambiana,DryA,Eastern Snapping Frog,Cyclorana novaehollandiae,Pelodryadidae,PAM.all,NA,PAM.all,1145
2023-01-15T01:16:58Z,15/1/2023,Wambiana,DryA,Eastern Snapping Frog,Cyclorana novaehollandiae,Pelodryadidae,PAM.all,NA,PAM.all,1146
2023-01-16T20:45:37Z,16/1/2023,Wambiana,DryA,Eastern Snapping Frog,Cyclorana novaehollandiae,Pelodryadidae,PAM.all,NA,PAM.all,1147
2023-02-03T21:03:58Z,3/2/2023,Wambiana,DryB,Eastern Snapping Frog,Cyclorana novaehollandiae,Pelodryadidae,PAM.all,NA,PAM.all,1165
2020-01-27T21:18:01Z,27/1/2020,Wambiana,WetB,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,62
2020-01-28T20:02:16Z,28/1/2020,Wambiana,WetB,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,63
2020-02-01T20:46:31Z,1/2/2020,Wambiana,WetB,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,67
2020-02-03T21:50:40Z,3/2/2020,Wambiana,WetB,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,69
2020-02-04T22:32:28Z,4/2/2020,Wambiana,WetB,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,70
2020-02-06T22:04:25Z,6/2/2020,Wambiana,WetB,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,72
2020-02-12T23:49:46Z,12/2/2020,Wambiana,DryB,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,78
2020-02-13T00:56:04Z,13/2/2020,Wambiana,DryB,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,79
2020-02-14T23:46:40Z,14/2/2020,Wambiana,DryB,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,80
2020-02-15T05:19:10Z,15/2/2020,Wambiana,DryB,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,81
2020-02-27T23:29:37Z,27/2/2020,Wambiana,DryB,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,93
2020-03-02T21:54:58Z,2/3/2020,Wambiana,WetB,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,97
2020-03-03T21:28:25Z,3/3/2020,Wambiana,WetB,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,98
2020-03-05T20:42:40Z,5/3/2020,Wambiana,WetB,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,100
2020-03-10T21:50:34Z,10/3/2020,Wambiana,WetB,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,105
2020-03-12T20:49:16Z,12/3/2020,Wambiana,WetB,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,107
2020-03-13T22:19:07Z,13/3/2020,Wambiana,WetB,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,108
2020-11-15T04:23:31Z,15/11/2020,Wambiana,WetB,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,355
2021-01-10T19:18:49Z,10/1/2021,Wambiana,WetB,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,411
2021-12-09T19:06:43Z,9/12/2021,Wambiana,WetA,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,744
2021-12-25T19:17:04Z,25/12/2021,Wambiana,WetA,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,760
2021-12-28T19:20:13Z,28/12/2021,Wambiana,DryA,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,763
2022-02-18T02:32:52Z,18/2/2022,Wambiana,WetA,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,815
2022-06-04T21:47:19Z,4/6/2022,Wambiana,WetA,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,921
2020-01-27T21:18:01Z,27/1/2020,Wambiana,WetB,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,62
2020-01-28T20:03:37Z,28/1/2020,Wambiana,WetB,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,63
2020-02-01T20:46:31Z,1/2/2020,Wambiana,WetB,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,67
2020-02-03T21:50:40Z,3/2/2020,Wambiana,WetB,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,69
2020-02-04T22:32:28Z,4/2/2020,Wambiana,WetB,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,70
2020-02-05T20:00:25Z,5/2/2020,Wambiana,WetB,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,71
2020-02-06T22:04:25Z,6/2/2020,Wambiana,WetB,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,72
2020-02-12T23:42:43Z,12/2/2020,Wambiana,DryA,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,78
2020-02-13T00:56:13Z,13/2/2020,Wambiana,DryB,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,79
2020-02-14T23:46:40Z,14/2/2020,Wambiana,DryB,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,80
2020-02-15T05:19:10Z,15/2/2020,Wambiana,DryB,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,81
2020-02-27T22:38:07Z,27/2/2020,Wambiana,DryB,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,93
2020-03-02T21:54:58Z,2/3/2020,Wambiana,WetB,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,97
2020-03-10T20:06:43Z,10/3/2020,Wambiana,WetB,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,105
2020-03-12T21:44:55Z,12/3/2020,Wambiana,WetB,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,107
2020-03-13T22:19:07Z,13/3/2020,Wambiana,WetB,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,108
2021-01-10T19:18:49Z,10/1/2021,Wambiana,WetB,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,411
2021-12-03T23:22:19Z,3/12/2021,Wambiana,WetA,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,738
2021-12-09T19:06:43Z,9/12/2021,Wambiana,WetA,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,744
2021-12-25T19:17:04Z,25/12/2021,Wambiana,WetA,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,760
2021-12-28T19:20:13Z,28/12/2021,Wambiana,DryA,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,763
2022-06-04T21:47:19Z,4/6/2022,Wambiana,WetA,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,921
2023-03-14T09:19:43Z,14/3/2023,Wambiana,WetB,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,1204
2023-03-15T10:47:28Z,15/3/2023,Wambiana,WetB,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,1205
2022-06-06T02:58:25Z,6/6/2022,Wambiana,WetA,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,923
2022-07-26T21:26:46Z,26/7/2022,Wambiana,DryA,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,973
2022-07-27T19:41:04Z,27/7/2022,Wambiana,DryA,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,974
2020-01-18T05:03:43Z,18/1/2020,Wambiana,WetB,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,53
2020-01-21T19:19:19Z,21/1/2020,Wambiana,WetB,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,56
2020-01-22T04:24:07Z,22/1/2020,Wambiana,WetB,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,57
2020-01-23T03:39:34Z,23/1/2020,Wambiana,WetB,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,58
2020-01-24T18:34:40Z,24/1/2020,Wambiana,WetB,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,59
2020-01-26T15:46:07Z,26/1/2020,Wambiana,WetB,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,61
2020-01-27T19:29:40Z,27/1/2020,Wambiana,WetB,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,62
2020-01-28T19:34:43Z,28/1/2020,Wambiana,WetB,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,63
2020-01-29T19:26:19Z,29/1/2020,Wambiana,WetB,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,64
2020-01-30T18:29:22Z,30/1/2020,Wambiana,WetB,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,65
2020-01-31T19:31:40Z,31/1/2020,Wambiana,WetB,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,66
2020-02-01T19:15:13Z,1/2/2020,Wambiana,WetB,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,67
2020-02-02T23:10:10Z,2/2/2020,Wambiana,WetB,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,68
2020-02-03T19:56:58Z,3/2/2020,Wambiana,DryB,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,69
2020-02-04T21:26:49Z,4/2/2020,Wambiana,WetB,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,70
2020-02-05T20:15:28Z,5/2/2020,Wambiana,DryB,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,71
2020-02-06T23:15:34Z,6/2/2020,Wambiana,DryB,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,72
2020-02-07T23:55:07Z,7/2/2020,Wambiana,DryB,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,73
2020-02-08T00:01:04Z,8/2/2020,Wambiana,DryB,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,74
2020-02-09T21:11:04Z,9/2/2020,Wambiana,DryB,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,75
2020-02-10T00:36:16Z,10/2/2020,Wambiana,DryA,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,76
2020-02-11T23:31:07Z,11/2/2020,Wambiana,DryB,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,77
2020-02-12T23:32:55Z,12/2/2020,Wambiana,DryB,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,78
2020-02-13T01:02:52Z,13/2/2020,Wambiana,DryB,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,79
2020-02-14T23:48:07Z,14/2/2020,Wambiana,DryB,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,80
2020-02-15T00:01:22Z,15/2/2020,Wambiana,DryB,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,81
2020-02-16T23:14:04Z,16/2/2020,Wambiana,DryA,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,82
2020-02-19T23:28:13Z,19/2/2020,Wambiana,WetB,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,85
2020-02-20T05:06:55Z,20/2/2020,Wambiana,WetB,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,86
2020-02-21T22:20:37Z,21/2/2020,Wambiana,WetB,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,87
2020-02-22T19:05:40Z,22/2/2020,Wambiana,WetB,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,88
2020-02-24T22:28:04Z,24/2/2020,Wambiana,DryB,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,90
2020-02-25T20:19:13Z,25/2/2020,Wambiana,DryB,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,91
2020-02-26T19:38:13Z,26/2/2020,Wambiana,DryB,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,92
2020-02-27T22:12:16Z,27/2/2020,Wambiana,DryB,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,93
2020-02-28T00:37:31Z,28/2/2020,Wambiana,DryB,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,94
2020-03-01T21:50:40Z,1/3/2020,Wambiana,WetB,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,96
2020-03-02T21:54:58Z,2/3/2020,Wambiana,WetB,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,97
2020-03-03T00:06:40Z,3/3/2020,Wambiana,WetB,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,98
2020-03-04T19:46:52Z,4/3/2020,Wambiana,WetB,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,99
2020-03-05T22:49:46Z,5/3/2020,Wambiana,DryB,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,100
2020-03-06T23:06:52Z,6/3/2020,Wambiana,WetB,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,101
2020-03-07T20:31:34Z,7/3/2020,Wambiana,WetB,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,102
2020-03-08T22:56:46Z,8/3/2020,Wambiana,WetB,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,103
2020-03-09T21:44:49Z,9/3/2020,Wambiana,WetB,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,104
2020-03-10T21:01:55Z,10/3/2020,Wambiana,WetB,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,105
2020-03-11T20:29:34Z,11/3/2020,Wambiana,WetB,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,106
2020-03-12T19:39:25Z,12/3/2020,Wambiana,WetB,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,107
2020-03-13T18:58:49Z,13/3/2020,Wambiana,WetB,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,108
2020-03-14T00:24:43Z,14/3/2020,Wambiana,WetB,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,109
2020-03-15T08:49:25Z,15/3/2020,Wambiana,WetB,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,110
2020-11-15T04:18:07Z,15/11/2020,Wambiana,WetB,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,355
2021-01-04T07:24:49Z,4/1/2021,Wambiana,WetB,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,405
2021-01-09T04:54:46Z,9/1/2021,Wambiana,WetB,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,410
2021-01-10T19:18:49Z,10/1/2021,Wambiana,WetB,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,411
2021-01-28T02:50:37Z,28/1/2021,Wambiana,WetB,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,429
2021-11-26T04:05:13Z,26/11/2021,Wambiana,WetA,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,731
2021-11-30T19:09:25Z,30/11/2021,Wambiana,WetA,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,735
2021-12-03T23:22:19Z,3/12/2021,Wambiana,WetA,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,738
2021-12-09T19:06:43Z,9/12/2021,Wambiana,WetA,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,744
2021-12-27T19:13:25Z,27/12/2021,Wambiana,WetA,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,762
2021-12-28T19:20:13Z,28/12/2021,Wambiana,DryA,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,763
2022-01-02T02:37:25Z,2/1/2022,Wambiana,WetA,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,768
2022-01-03T23:49:01Z,3/1/2022,Wambiana,DryB,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,769
2022-01-25T19:13:55Z,25/1/2022,Wambiana,WetA,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,791
2022-06-04T21:41:58Z,4/6/2022,Wambiana,WetA,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,921
2022-07-24T18:17:07Z,24/7/2022,Wambiana,DryA,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,971
2022-07-25T18:52:13Z,25/7/2022,Wambiana,DryA,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,972
2022-08-02T18:23:01Z,2/8/2022,Wambiana,DryA,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,980
2022-08-03T18:28:37Z,3/8/2022,Wambiana,DryA,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,981
2022-08-04T18:17:58Z,4/8/2022,Wambiana,WetA,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,982
2022-08-05T18:15:49Z,5/8/2022,Wambiana,DryA,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,983
2022-09-19T18:25:40Z,19/9/2022,Wambiana,WetB,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,1028
2022-09-20T18:30:07Z,20/9/2022,Wambiana,WetB,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,1029
2022-12-15T21:40:04Z,15/12/2022,Wambiana,WetB,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,1115
2023-01-18T20:04:25Z,18/1/2023,Wambiana,WetA,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,1149
2023-01-29T22:52:49Z,29/1/2023,Wambiana,WetA,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,1160
2023-01-31T19:38:46Z,31/1/2023,Wambiana,WetA,Northern Laughing Tree Frog,Pengilleyia rothii,Pelodryadidae,PAM.all,NA,PAM.all,1162
2022-04-23T19:52:55Z,23/4/2022,Wambiana,DryA,Ruddy Tree Frog,Coleeneremia pyrina,Pelodryadidae,PAM.all,NA,PAM.all,879
2019-12-07T03:36:01Z,7/12/2019,Wambiana,WetB,Ruddy Tree Frog,Coleeneremia pyrina,Pelodryadidae,PAM.all,NA,PAM.all,11
2019-12-08T10:27:04Z,8/12/2019,Wambiana,DryB,Ruddy Tree Frog,Coleeneremia pyrina,Pelodryadidae,PAM.all,NA,PAM.all,12
2019-12-22T02:24:37Z,22/12/2019,Wambiana,WetB,Ruddy Tree Frog,Coleeneremia pyrina,Pelodryadidae,PAM.all,NA,PAM.all,26
2019-12-23T04:02:10Z,23/12/2019,Wambiana,WetB,Ruddy Tree Frog,Coleeneremia pyrina,Pelodryadidae,PAM.all,NA,PAM.all,27
2019-12-26T02:35:46Z,26/12/2019,Wambiana,WetB,Ruddy Tree Frog,Coleeneremia pyrina,Pelodryadidae,PAM.all,NA,PAM.all,30
2019-12-28T23:39:37Z,28/12/2019,Wambiana,WetB,Ruddy Tree Frog,Coleeneremia pyrina,Pelodryadidae,PAM.all,NA,PAM.all,32
2020-01-01T02:48:40Z,1/1/2020,Wambiana,DryA,Ruddy Tree Frog,Coleeneremia pyrina,Pelodryadidae,PAM.all,NA,PAM.all,36
